"","review_content","PositiveWordsCount","NegativeWordsCount","Sentiment_Positive","Sentiment_Negative","result"
"1368","Got a replacement pack for my two britas, these dropped in easily and not hassle afterwards.just wish they would ""last"" longer",0,0,0.5,0.5,"Positive"
"1369","These seem to work just fine",0,0,0.5,0.5,"Positive"
"1370","Still better than the knockoffs I have purchased in the past.",0,0,0.5,0.5,"Positive"
"1371","New design isn't fully compatible with my older pitcher. The filter floats when water remains in the upper space.",0,0,0.5,0.5,"Positive"
"1372","Great price, does exactly what it is supposed to do. Makes our water taste great. Never had any carbon dust as the package states could happen in first few uses. Best price around.",0,0,0.5,0.5,"Positive"
"1373","Great deal  better than me going to get it",0,0,0.5,0.5,"Positive"
"1374","The filters are unreliable.. Recently i replaced it and it went bad just in 2 weeks. The previous one lasted almost for 5 months. It's good but i am not sure that each one of them works reliably",0,0,0.5,0.5,"Positive"
"1375","This is my second time to buy it. It is a great value if you always use Brita filter!! Totally recommend it",0,0,0.5,0.5,"Positive"
"1376","Work as advertised. Not much to say, they are filters. Arrived quickly.",0,0,0.5,0.5,"Positive"
"1377","Filters work great, no complaints.",0,0,0.5,0.5,"Positive"
"1378","Replaced out the filters in our units. They work great!",0,0,0.5,0.5,"Positive"
"1379","Works as expected.",0,0,0.5,0.5,"Positive"
"1380","Great product.  Fast shipping",0,0,0.5,0.5,"Positive"
"1381","These filter extremely quickly. I'm not sure what the other negative reviewers are referring to, but I am very pleased with the speed of filtration. It is much faster than the standard Britta replacement filter.",0,0,0.5,0.5,"Positive"
"1382","These filters replace the old style filters. They fit just like the old ones and work fine. Good enough for me :D",0,0,0.5,0.5,"Positive"
"1383","I can clearly tell the difference between the water filtered through my refrigerators water dispenser and these filters.  These filter really work well and leave the water tasting extremely pure.  Love it.",0,0,0.5,0.5,"Positive"
"1384","GOOD",0,0,0.5,0.5,"Positive"
"1385","keeps water tasting great",0,0,0.5,0.5,"Positive"
"1386","great deal!",0,0,0.5,0.5,"Positive"
"1387","These are the best deal out there for Brita Water Filters!  These work great and last about 2 months for daily use. Our cities water has a funny taste to it, but with the filter, the water tastes great.  I highly recommend the Brita Water Filter system.",0,0,0.5,0.5,"Positive"
"1388","A really good buy with fast shipping on Brita Filters.",0,0,0.5,0.5,"Positive"
"1389","Good product, good value compared to stores.",0,0,0.5,0.5,"Positive"
"1390","Good filters. Easy to replace and they last a good amount of time",0,0,0.5,0.5,"Positive"
"1391","Best buy.  however a comparable replacement filter at Walmart is cheaper",0,0,0.5,0.5,"Positive"
"1392","What can I say.... except they work great!!!!",0,0,0.5,0.5,"Positive"
"1393","Makes my water drinkable and crystal clear.",0,0,0.5,0.5,"Positive"
"1394","Yes love Britta water taste better  with Britta  filter  and  water.",0,0,0.5,0.5,"Positive"
"1395","Filters fit as described water pitchers back to working normal",0,0,0.5,0.5,"Positive"
"1396","I have been using Brita water filters for over 20 years and the taste is better than any bottled water which costs significantly more. I live in New Jersey and my tap water tastes horrible. I drink a lot of water and use Brita not only for home but always have one or two water bottles in the car filled with Brita. I just don't understand how people can go out and buy bottled water when they can get better quality and better tasting water for significantly less. In the past 20+ years I have used about 5 or 6 different pitchers and it fit all of them perfectly. I go through one filter ever two months which adds up to about $1 week - I never buy soda and only drink Brita water, fresh juice from my juicer, and a morning mug of coffee - good coffee requires freshly ground quality beans and good, clean water.Water is good to hydrate and flush out your system. Stop buying soda, and stop spending money on bottled water. Get one of these babies and a few good water bottles to take your brita water with you. Just make sure you change the filter and let new filters soak as directed. If you want to add taste then add a piece lemon.",0,0,0.5,0.5,"Positive"
"1397","nice",0,0,0.5,0.5,"Positive"
"1398","Good product and quick delivery. Appreciate being able to buy as a single unit.",0,0,0.5,0.5,"Positive"
"1399","Good price for an item that works well. I have bought these at other brick and morter stores. This price is the best. For folks who do not have a reverse osmosis water system, the Brita Pitcher and filters works well and the water tasts very good.",0,0,0.5,0.5,"Positive"
"1400","The water tastes good after it has been through the filter.",0,0,0.5,0.5,"Positive"
"1401","GREAT PRODUCT AND AT THE BEST PRICE I COULD FIND",0,0,0.5,0.5,"Positive"
"1402","No comment.",0,0,0.5,0.5,"Positive"
"1403","good deal, thank you!",0,0,0.5,0.5,"Positive"
"1404","Brita products speak for themselves! With all the tainted water scares in America, it's nice to know I can rely on Brita to help me get a decentdrink of H2O!",0,0,0.5,0.5,"Positive"
"1405","The fit as they advertise does not meet to all mugs. There was leakage so water was getting contaminated. However I used tape around to rim to make it more compressed to prevent leak. Not what I was expecting",0,0,0.5,0.5,"Positive"
"1406","Works great makes city water taste like bottled water",0,0,0.5,0.5,"Positive"
"1407","wonderful product!!!",0,0,0.5,0.5,"Positive"
"1408","It shows as if it was already used because my brita keeps showing a red light instead of a blue . I dont know .",0,0,0.5,0.5,"Positive"
"1409","Brita is my go-to. Clean tasting water even in DC where the tap is nasty.",0,0,0.5,0.5,"Positive"
"1410","I considered some other brands thinking I'd save a buck or two, but the reviews made me skeptical so I decided to stick with the brand I've been using all along.",0,0,0.5,0.5,"Positive"
"1411","Works great",0,0,0.5,0.5,"Positive"
"1412","Fits my old pitcher perfectly. Nice to have three in a package. Good price.",0,0,0.5,0.5,"Positive"
"1413","A brita filter is the same where ever you buy it,  It is reliable service at dependable cost without adding on a 60 mile round trip",0,0,0.5,0.5,"Positive"
"1414","well packaged, already have used two. important to have extras on hand.",0,0,0.5,0.5,"Positive"
"1415","Bought this because of the price was low but it doesn't properly fit all the way. So I end up getting semi-filtered water instead!  Its hard to size these things up. There needs to be a size indicator or something for people to distinguish which filter fits on water filters!",0,0,0.5,0.5,"Positive"
"1416","I've been using Brita filters for at least eight years. When I moved in here I didn't like the well water. It's safe, but my dog won't drink it either. Each filter usually lasts me at least 3 months for me and my small dog. These filters were a good buy.",0,0,0.5,0.5,"Positive"
"1417","great",0,0,0.5,0.5,"Positive"
"1418","Great price!",0,0,0.5,0.5,"Positive"
"1419","good quality water filters",0,0,0.5,0.5,"Positive"
"1420","Fast shipping and good price, thank you!!!",0,0,0.5,0.5,"Positive"
"1421","Fits my mini. So I cannot complain. Filters great!",0,0,0.5,0.5,"Positive"
"1422","Great price!!!",0,0,0.5,0.5,"Positive"
"1423","This filter takes the nasty taste out of my tap water. Being able to purchace it on Amazon enabled me to ensure that I got the right size.",0,0,0.5,0.5,"Positive"
"1424","glad i purchesd",0,0,0.5,0.5,"Positive"
"1425","use those filters, good thihds",0,0,0.5,0.5,"Positive"
"1426","Good price for Qty. of 3 filters",0,0,0.5,0.5,"Positive"
"1427","Good piice",0,0,0.5,0.5,"Positive"
"1428","I live in an apartment and was unable to use the sink head attachment, so I decided to get the filter that can fit inside the fridge for this system.It really is important to make sure you rinse through the filter for the designated time and fully run water through it, otherwise you get a funky taste.",0,0,0.5,0.5,"Positive"
"1429","This filter does not fit all Brita pitchers. I've had my pitcher for 3 years and when this filter arrived it did not fit. Considering I paid $11 for the two filters I do not want to pay $8 to return the item and only get $3 back in amazon credit. DO NOT BUY",0,0,0.5,0.5,"Positive"
"1430","Great price for 3 filters! Works great!",0,0,0.5,0.5,"Positive"
"1431","This was on grandson's birthday list in August. He's in college and has his own apartment off-campus. He was very pleased with the filters, especially since they saved him from having to purchase them himself.",0,0,0.5,0.5,"Positive"
"1432","works great",0,0,0.5,0.5,"Positive"
"1433","well its exactly as you'd expect.",0,0,0.5,0.5,"Positive"
"1434","economically wise to have in stock",0,0,0.5,0.5,"Positive"
"1435","I got these for a Dupoint water pitcher and they work great for it.",0,0,0.5,0.5,"Positive"
"1436","It was delievered in this way.Now I'm not sure whether it works well. See how the status of package is awful.",0,0,0.5,0.5,"Positive"
"1437","All filters work well.",0,0,0.5,0.5,"Positive"
"1438","A great item.  The pull top is much better on these new versions than the old ones when it time for you to replace them too.",0,0,0.5,0.5,"Positive"
"1439","These are great, last a long time, remove every vestige of chlorine in city water, and make the water taste great.",0,0,0.5,0.5,"Positive"
"1440","Product is exactly as described and does the job.",0,0,0.5,0.5,"Positive"
"1441","Good filtered water",0,0,0.5,0.5,"Positive"
"1442","A++++++",0,0,0.5,0.5,"Positive"
"1443","These definitely do their job and make tap water taste like regular bottled water, which is great if you're picky about how your water tastes (I kind of am).",0,0,0.5,0.5,"Positive"
"1444","Great product, good price, quick delivery.",0,0,0.5,0.5,"Positive"
"1445","Good product",0,0,0.5,0.5,"Positive"
"1446","Works just as described and fits perfectly in our 8 year old Brita pitcher.  The new design makes it easier to remove the filter to replace or clean the pitcher.",0,0,0.5,0.5,"Positive"
"1447","I like these filters just fine, but one of my sons, who has a very sensitive palate, says that they don't seem to work as well as other filters.",0,0,0.5,0.5,"Positive"
"1448","Always a wonderful way to get delicious filtered water. It is much cheaper and better for the environment than buying bottled water. Plus, I feel very confident that my water is well filtered -- unlike some bottled waters I have purchased.",0,0,0.5,0.5,"Positive"
"1449","I always buy Brita filters because they work really well, since I have a Brita pitcher. I constantly need to buy filters since I go through them so quickly.",0,0,0.5,0.5,"Positive"
"1450","Sorry Brita , But Great value has you beat hands down.",0,0,0.5,0.5,"Positive"
"1451","Save my life.",0,0,0.5,0.5,"Positive"
"1452","i wish they wouldnt expire so quickly.  seems like a marketing rip off....",0,0,0.5,0.5,"Positive"
"1453","We love our Brita and the filters last a long time. Water tastes great.",0,0,0.5,0.5,"Positive"
"1454","Respective manufacturer. Quality item. Great pricing",0,0,0.5,0.5,"Positive"
"1455","just like a brita filter. Not much to say about a brita filter.",0,0,0.5,0.5,"Positive"
"1456","Have used the pitcher for years and I'm very pleased with the new design! It did startle me when the package arrived and they where different, made me think I'd messed up!",0,0,0.5,0.5,"Positive"
"1457","Same as always !",0,0,0.5,0.5,"Positive"
"1458","Brita filters. Once you've lived with them, you can't live without them. Which reminds me...",0,0,0.5,0.5,"Positive"
"1459","I'm happy with the product and price.",0,0,0.5,0.5,"Positive"
"1460","They do the job well and last well over a month per filter. Excellent deal too for the price paid.",0,0,0.5,0.5,"Positive"
"1461","Good value.  Always have filters ready to go",0,0,0.5,0.5,"Positive"
"1462","Works well.",0,0,0.5,0.5,"Positive"
"1463","Ok",0,0,0.5,0.5,"Positive"
"1464","These new pitcher filters are much cleaner than the old ones that always used to leave charcoal residue in the water intake area. Good price for the number of filters.",0,0,0.5,0.5,"Positive"
"1465","This product should last 3x longer than a typical Beira filter, but it stopped passing water less than 1x through its life.  I will try to contact Brita for a replacement of time permits...",0,0,0.5,0.5,"Positive"
"1466","as advertised and expected",0,0,0.5,0.5,"Positive"
"1467","I feel that these are much better than the originals. No soak time required. Just a little rinse!  I will for sure repurchase them again!",0,0,0.5,0.5,"Positive"
"1468","Great filters. Thanks",0,0,0.5,0.5,"Positive"
"1469","I've been using my slim Brita pitcher for over ten years.  It is very easy to clean it and switch out the filter every 2-3 months, and the water is good for drinking, mixing with flavors, and filling the humidifier of a CPAP!",0,0,0.5,0.5,"Positive"
"1470","works for me",0,0,0.5,0.5,"Positive"
"1471","Great seller, and good product a+++++++++",0,0,0.5,0.5,"Positive"
"1472","Great replacement.  There is less dust the seeps out.  Also, I like how they designed a knob at the top to making easier to remove from the pitcher.",0,0,0.5,0.5,"Positive"
"1473","Been using from the get go,...no problems so far. Still great, even though  I have good well water and pump.just extra procaution to be safer from the ground water!",0,0,0.5,0.5,"Positive"
"1474","Just what I expected!",0,0,0.5,0.5,"Positive"
"1475","Brita filters work well enough. I just wish we had better recycling options. Brita could help by providing information on how to recycle once you switch out the cartridges.",0,0,0.5,0.5,"Positive"
"1476","What can I say except they work and the price was better than in store.",0,0,0.5,0.5,"Positive"
"1477","good value",0,0,0.5,0.5,"Positive"
"1478","Would I taste any difference between tap water and filtered? Not sure. I hope it's doing something beneficial.Cheap easy way to purify your water.",0,0,0.5,0.5,"Positive"
"1479","Very simple to replace.",0,0,0.5,0.5,"Positive"
"1480","good",0,0,0.5,0.5,"Positive"
"1481","can never complain about these. they definitely serve their purpose",0,0,0.5,0.5,"Positive"
"1482","Perfect for my britta. Shipping is super fast!",0,0,0.5,0.5,"Positive"
"1483","ok",0,0,0.5,0.5,"Positive"
"1484","I got my delivery one day later!But im happy with my Brita!!",0,0,0.5,0.5,"Positive"
"1485","I've had more filter grains in my water since changing to the replacement filter. I didn't see that with the one that came with the pitcher. Other than that, it seems to be working, but I don't have any test equipment - just going by taste.",0,0,0.5,0.5,"Positive"
"1486","Couldn't live without fresh water to drink...",0,0,0.5,0.5,"Positive"
"1487","Great product.  Worked perfectly",0,0,0.5,0.5,"Positive"
"1488","Bought to go with pitcher I ordered for gift.  I knew he would need these.",0,0,0.5,0.5,"Positive"
"1489","Pretty much useless.  (220 ppm to 163 filtered) Nothing like the older filters.Don't waste your time and money.  Buy a water distiller or bottled water.",0,0,0.5,0.5,"Positive"
"1490","Works as expected.",0,0,0.5,0.5,"Positive"
"1491","Not to say. It works as intended",0,0,0.5,0.5,"Positive"
"1492","standard and rinse for 15 sec before useage",0,0,0.5,0.5,"Positive"
"1493","I am happy with it!",0,0,0.5,0.5,"Positive"
"1494","We have been using these for years. They work great, and Amazon price is wonderful!",0,0,0.5,0.5,"Positive"
"1495","Gave a good rinse, easy to install, and no funny tastes upon first use. Has been in use now for quite some time without fail.",0,0,0.5,0.5,"Positive"
"1496","good product",0,0,0.5,0.5,"Positive"
"1497","We have older brita filters and these fit great. also a lot easier to use and the price is awesome!",0,0,0.5,0.5,"Positive"
"1498","The new design is nice.",0,0,0.5,0.5,"Positive"
"1499","We live in a rural area and drink well water - only the water is not always good - high copper and mercury content..  Our son gave us his old Brita Ultra-Max and we are enjoying clean,healthy water without spending lots of money on plastic bottles of water..  Perfect!  Clean water - can't beat Brita!  It is a win-win!",0,0,0.5,0.5,"Positive"
"1500","I love my Brita pitcher!  My water at home has a chlorine taste and these filters help make my water taste great.",0,0,0.5,0.5,"Positive"
"1501","Easy to purchase. Excellent quality. Fast delivery. Great value.Brita Water Filter Pitcher Advanced Replacement Filters, 3 Count (Packaging May Vary)",0,0,0.5,0.5,"Positive"
"1502","Came very fast love the brita pitcher",0,0,0.5,0.5,"Positive"
"1503","The Brita filters are better...minimal rinsing before using in the pitcher.",0,0,0.5,0.5,"Positive"
"1504","Really like the re-design.",0,0,0.5,0.5,"Positive"
"1505","The Brita filters are excellent!  We use them all the time for our water, and they're much cheaper than buying bottled water.",0,0,0.5,0.5,"Positive"
"1506","This was my first time using this style of replacement filters and I am pleased at how easily it slips in and is to remove. However, it does not dislodge when refilling the reservoir. Works great. Will purchase again.",0,0,0.5,0.5,"Positive"
"1507","They are great and so much cheaper through Amazon than regular retail.",0,0,0.5,0.5,"Positive"
"1508","Great filters use  them each month.",0,0,0.5,0.5,"Positive"
"1509","Arrived promptly and fit fine.",0,0,0.5,0.5,"Positive"
"1510","needed for restock was running low",0,0,0.5,0.5,"Positive"
"1511","Filtered water, give me some!",0,0,0.5,0.5,"Positive"
"1512","recommend",0,0,0.5,0.5,"Positive"
"1513","good price",0,0,0.5,0.5,"Positive"
"1514","works as expected",0,0,0.5,0.5,"Positive"
"1515","I like to buy these in bulk.  Sometimes they are cheaper here and sometimes they are cheaper at Costco.  I like to use these instead of buying bunches of bottled water.  Easy to use and last awhile.",0,0,0.5,0.5,"Positive"
"1516","Doing the job of filtering",0,0,0.5,0.5,"Positive"
"1517","I defiantly prefer the old ones... my water looks dirty after using these... I give 3 stars I stead of 2  because my pitcher does fill faster, but it does t taste or look like they do their job anymore",0,0,0.5,0.5,"Positive"
"1518","These are a good price. The convenience of having extras on hand and not buying one at a time.",0,0,0.5,0.5,"Positive"
"1519","It says it fits all the Brita pitchers, but it doesn't. Ordered a while back and just found out that it doens't work with my ""Brita Slim Water Filter Pitcher, 5 Cup""",0,0,0.5,0.5,"Positive"
"1520","These filters are great.  Taste of the water before and after is mazing.  Will definitely buy more(wish I had bought sooner).",0,0,0.5,0.5,"Positive"
"1521","I think a little pricey but does a good job",0,0,0.5,0.5,"Positive"
"1522","These are original Brits replacement filters. Our water has a lot of metals in it. It not only has a smell,  but it discolors any vessel it is put in after a while. Using these in my Brita filter pitchers kill the taste / odors and the water is crystal clear.",0,0,0.5,0.5,"Positive"
"1523","They work better than the original, worth the extra price.",0,0,0.5,0.5,"Positive"
"1524","Same great product as my local store, with better pricing and home delivery!",0,0,0.5,0.5,"Positive"
"1525","These are great filters~",0,0,0.5,0.5,"Positive"
"1526","It is so easy to order these filters online and have it at your door todays later. It is so important to have our water filtered & cleaned and this Britta system seems to work just fine!",0,0,0.5,0.5,"Positive"
"1527","Performs exactly as expected.",0,0,0.5,0.5,"Positive"
"1528","Not a big money saver but like that I can order and it's dropped at the house and I have plenty of spares.",0,0,0.5,0.5,"Positive"
"1529","Super Convenient",0,0,0.5,0.5,"Positive"
"1530","Perfect. Love the new design.",0,0,0.5,0.5,"Positive"
"1531","As expected.",0,0,0.5,0.5,"Positive"
"1532","Been using this product for 2 plus years and no complaints",0,0,0.5,0.5,"Positive"
"1533","NY Tap water - 39 PPMPoland Spring - 30 PPMBrita - 21 PPMCleanest and best tasting water without going to full filtration system.",0,0,0.5,0.5,"Positive"
"1534","I've  had for years, so yes they are great!!!",0,0,0.5,0.5,"Positive"
"1535","Work well!!",0,0,0.5,0.5,"Positive"
"1536","Works just like it should",0,0,0.5,0.5,"Positive"
"1537","Plan to order more",0,0,0.5,0.5,"Positive"
"1538","They work",0,0,0.5,0.5,"Positive"
"1539","Easy to install, work well!",0,0,0.5,0.5,"Positive"
"1540","I know it's a computer asking for info, but, if the Brita water dispenser didn't work, why would I be buying filter refills? Of course, I'm pleased!",0,0,0.5,0.5,"Positive"
"1541","I think it filters? No testing on it, and I'm still alive!",0,0,0.5,0.5,"Positive"
"1542","These filters work exactly as they should.This was fantastic for dorm life, since I was able to drink filtered water the entire year.",0,0,0.5,0.5,"Positive"
"1543","Good",0,0,0.5,0.5,"Positive"
"1544","good",0,0,0.5,0.5,"Positive"
"1545","We have been using Brita pitcher and filters for a long time. You can find them for less money at say Costco but they are not shipped to you and you can't just jump on the internet and order them in two or three minutes.",0,0,0.5,0.5,"Positive"
"1546","Better price than in stores for the 3 pack. My boyfriend and I used our Brita pitcher A LOT, so I got the 3 pack since we change our filter more often. The pitcher we got has an indicator light on it so I'm not changing it blindly either, which saves me money too.",0,0,0.5,0.5,"Positive"
"1547","As advertised. Great price and product.",0,0,0.5,0.5,"Positive"
"1548","In my location I not only have mineral-rich water, but it also has a slight chlorine smell to it. I can't speak about what minerals it might remove, but the water is a pleasure to drink and the chlorine smell is gone.",0,0,0.5,0.5,"Positive"
"1549","Replaced filters in my pitcher...Good to go",0,0,0.5,0.5,"Positive"
"1550","No further comments at this time...",0,0,0.5,0.5,"Positive"
"1551","Great price and works great!",0,0,0.5,0.5,"Positive"
"1552","Love it",0,0,0.5,0.5,"Positive"
"1553","I like the new design as it seems to filter the water faster. There was no problem inserting the new product. I like that the process to charge the filter prior to using has improved.",0,0,0.5,0.5,"Positive"
"1554","Does just as claimed. I use well water which is really loaded with iron and not very tasty, especially if not ice cold on a hot day or in making tea or coffee. These filters are fairly quick and take the overpowering degree of taste out of the water reliably.",0,0,0.5,0.5,"Positive"
"1555","good price, name brand better than generic, noticeably.",0,0,0.5,0.5,"Positive"
"1556","Best price I could find for replacement filters.",0,0,0.5,0.5,"Positive"
"1557","Fits the pitcher perfectly.",0,0,0.5,0.5,"Positive"
"1558","Yes, they work.",0,0,0.5,0.5,"Positive"
"1559","Really filters out bad flavors from my tap water.",0,0,0.5,0.5,"Positive"
"1560","We've been using these for years and before always bought them at Sprawl Mart.  About a year ago we realized how much we hated going there so we try to avoid the place any way we can.  I was happy to find this listing for slightly less than at the store.",0,0,0.5,0.5,"Positive"
"1561","filters as promised, i hope.",0,0,0.5,0.5,"Positive"
"1562","Excellent product, high quality and it comes in a variety of package sizes.Brita is a name you can trust.",0,0,0.5,0.5,"Positive"
"1563","Good price and no trip to store",0,0,0.5,0.5,"Positive"
"1564","Wish I didn't have to replace these filters so often. But they do what they describe!",0,0,0.5,0.5,"Positive"
"1565","Brita advance will not leave you with a after taste,  excellent filter.",0,0,0.5,0.5,"Positive"
"1566","Reliable and simple filters that seem to do their job well. So far no issues.",0,0,0.5,0.5,"Positive"
"1567","Mom is very happy that her filter is working......very happy",0,0,0.5,0.5,"Positive"
"1568","Very good quality.The price is excellent.",0,0,0.5,0.5,"Positive"
"1569","Satisfied with this product, they are as advertised and the water in my Brita Pitcher tastes great. No complaints and less expensive than the competition.",0,0,0.5,0.5,"Positive"
"1570","Great value.",0,0,0.5,0.5,"Positive"
"1571","Exactly as described. Works like a charm!",0,0,0.5,0.5,"Positive"
"1572","Brita filters are the best! They really get the distasteful flavors out of our water!",0,0,0.5,0.5,"Positive"
"1573","Always good stuff for my Brita.",0,0,0.5,0.5,"Positive"
"1574","Works for me.. Been using them for a long time!",0,0,0.5,0.5,"Positive"
"1575","Carbon dust in these, not the non-carbon advanced design as the item title leads you to believe.",0,0,0.5,0.5,"Positive"
"1576","Amazing. Just buy it",0,0,0.5,0.5,"Positive"
"1577","These work just as they should in our Brita water filter.",0,0,0.5,0.5,"Positive"
"1578","I change my filter every 1-2 months.  This is my second set of refills. I'm going to try monthly replacements since we filter all water for drinking and cooking, even for coffee.",0,0,0.5,0.5,"Positive"
"1579","Perfect replacement filters for my pitcher.",0,0,0.5,0.5,"Positive"
"1580","Just like the ones I buy from target or Costco. As expected.",0,0,0.5,0.5,"Positive"
"1581","HIGH QUALITY,THIS IS ALL I WILL USE",0,0,0.5,0.5,"Positive"
"1582","good",0,0,0.5,0.5,"Positive"
"1583","received as promised. thank you!",0,0,0.5,0.5,"Positive"
"1584","Same ones you buy at the store just",0,0,0.5,0.5,"Positive"
"1585","Great Product",0,0,0.5,0.5,"Positive"
"1586","just standard products. I trust this brand",0,0,0.5,0.5,"Positive"
"1587","They're perfect when I have to change the filters in my Brita pitcher. I'm happy with them. Thanks Amazon.",0,0,0.5,0.5,"Positive"
"1588","Decided I needed to have a water pitcher purifier to add clean water to my Keurig coffee machine instead of using the plain old tap water.These are easy to use and work fine with my pitcher. Water tastes good and it is cleaner than tap. Can't go wrong.",0,0,0.5,0.5,"Positive"
"1589","great",0,0,0.5,0.5,"Positive"
"1590","Exactly as expected.",0,0,0.5,0.5,"Positive"
"1591","Over a month to arrive, and no tracking info that works. Not worth the $2 savings.",0,0,0.5,0.5,"Positive"
"1592","Wow these are better than the older brita the water goes down faster.",0,0,0.5,0.5,"Positive"
"1593","I love the Brita system",0,0,0.5,0.5,"Positive"
"1594","Great filters. Replace every two months. Use in a water pitcher and keep in the fridge. Never run out of filtered water, and not plastic bottles filling up the trash. Love it.",0,0,0.5,0.5,"Positive"
"1595","These Brita filter do the job and are easy to install.  They last about 2 months per filter for our family of 4",0,0,0.5,0.5,"Positive"
"1596","Fit our extra large Brita filter perfectly.",0,0,0.5,0.5,"Positive"
"1597","Good water filter !!",0,0,0.5,0.5,"Positive"
"1598","6 filters at the cheapest price, exactly what you expect!",0,0,0.5,0.5,"Positive"
"1599","Good price.",0,0,0.5,0.5,"Positive"
"1600","It filters the water just fine. This is the first time I had to buy this with weirdly shaped model. Not impressed with the fit of the filter inside of the pitcher. Seems to leak a lot unless jam it down in there just right.",0,0,0.5,0.5,"Positive"
"1601","Hard to get excited about a filter, but this works well and the price for the three-pack is so much nicer. Just wish I didn't get all the little grey dots in the water.",0,0,0.5,0.5,"Positive"
"1602","the filters sent were the older style.  they still work OK.  the main difference is the soaking in water first, the newest one you do not have to place in water first",0,0,0.5,0.5,"Positive"
"1603","$15.00 best price I could find & works great",0,0,0.5,0.5,"Positive"
"1604","they have update the brita filter since i last stocked up. these filter water much more quickly than they used to. the filtering process is at least twice as fast as before. saving time is always a big bonus.",0,0,0.5,0.5,"Positive"
"1605","Good price & fast shipping.",0,0,0.5,0.5,"Positive"
"1606","Like it",0,0,0.5,0.5,"Positive"
"1607","Purchased with Brita Pitcher, so when the time comes to change the filter, I already have 3.",0,0,0.5,0.5,"Positive"
"1608","These don't make a perfect seal with my Brita pitcher, causing varying levels of leakage around the filter.  One of the filters let a constant stream of water around it, causing about 20% leakage, while the other two just allowed a constant drip.  I would expect a better seal using Brita brand filters with a Brita brand pitcher.",0,0,0.5,0.5,"Positive"
"1609","These supposedly new and improved filters are just awful. I have been using brita for years,  and this is a remarkable step backwards for them. There is an extremely strong chemical taste that just gets stronger each day.  I can't bring myself to drink it anymore.  I want the old version back.",0,0,0.5,0.5,"Positive"
"1610","Great!",0,0,0.5,0.5,"Positive"
"1611","They work and are reasonably priced.  Living in Boston, my water is definitely more drinkable with the Brita and filters",0,0,0.5,0.5,"Positive"
"1612","Great filters, they do a great job at filtering out impurities. Will order again.",0,0,0.5,0.5,"Positive"
"1613","good",0,0,0.5,0.5,"Positive"
"1614","Items arrived on time and as shown on the webpage. No complaints and highly recommended.",0,0,0.5,0.5,"Positive"
"1615","Love my Brita water filters",0,0,0.5,0.5,"Positive"
"1616","I'm not sure if it's my brita container or the replacement filters. I find a lot of the black carbon like pieces inside the container itself as well as, inside my cup after pouring. Never really used my brita filter too much so in don't think it's the contain and I also never had that much black pieces in my cups of water.",0,0,0.5,0.5,"Positive"
"1617","Clean drinking water is a must and Brita knows how to help in that effort",0,0,0.5,0.5,"Positive"
"1618","Does the job it's suppose to do.  Will buy again.",0,0,0.5,0.5,"Positive"
"1619","Does what it should, they filter...",0,0,0.5,0.5,"Positive"
"1620","Do the job",0,0,0.5,0.5,"Positive"
"1621","Perfect replacement filters",0,0,0.5,0.5,"Positive"
"1622","Good value",0,0,0.5,0.5,"Positive"
"1623","helpful product",0,0,0.5,0.5,"Positive"
"1624","Love these....not expensive...easy to use...We love our Brita System and so glad we finally bought it.",0,0,0.5,0.5,"Positive"
"1625","I use this water filter system in my RV all summer.  Works easily and gives good, healthful drinking and cooking water no mater where you are.",0,0,0.5,0.5,"Positive"
"1626","No more carbon bits in the water. Brita definitely improved these. I don't know if it's an illusion but, the water tastes better as well.",0,0,0.5,0.5,"Positive"
"1627","good buy",0,0,0.5,0.5,"Positive"
"1628","Exactly what I expected.",0,0,0.5,0.5,"Positive"
"1629","These are some great filters. They are slow, but slow is ok for the flat pitcher. And the water quality is awesome.",0,0,0.5,0.5,"Positive"
"1630","Thanks",0,0,0.5,0.5,"Positive"
"1631","They fit nicely.",0,0,0.5,0.5,"Positive"
"1632","We love our water thanks to these!",0,0,0.5,0.5,"Positive"
"1633","Great price.",0,0,0.5,0.5,"Positive"
"1634","Easy to use and the water tastes great and refreshing! Such a great price over any of the local retailers! Highly recommend the pitcher filter as it is so simple to use!",0,0,0.5,0.5,"Positive"
"1635","So far so good. I was weary of some of the reviews. Had no problems so far.",0,0,0.5,0.5,"Positive"
"1636","Easy to use, water tastes great.  Buy the pitcher and the 3 pack of filters, you get a filter with the pitcher so you have 8 months of clean drinking water.  Very glad to have made this purchase.",0,0,0.5,0.5,"Positive"
"1637","Convenient number of filters and the price is good",0,0,0.5,0.5,"Positive"
"1638","This new style fit perfectly in my older pitcher and are working as intended.",0,0,0.5,0.5,"Positive"
"1639","Good quality.",0,0,0.5,0.5,"Positive"
"1640","Works as expected, definitely can tell that I needed these replacement filters as the flow rate through the filter is much quicker.Easier to rinse when new than the older style....",0,0,0.5,0.5,"Positive"
"1641","My tap water is FULL of chlorine. Water filtered by Brita is all I will drink. Much more convenient than hauling bottles or gallon jugs.",0,0,0.5,0.5,"Positive"
"1642","Best deal I could find on 5-Brita filter replacements.  Will purchase these again and again as needed.",0,0,0.5,0.5,"Positive"
"1643","Great price.",0,0,0.5,0.5,"Positive"
"1644","Brita makes great water filters however I feel the lifespan of these are a little lacking comapred to the PUR filters.",0,0,0.5,0.5,"Positive"
